beneficiary_id,asset_id,scheme_id,region_id,count,description
BEN_AUTO_ASSET_WB_272161,ASSET_WB_272161,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Auchandi, North (water_body)"
BEN_AUTO_ASSET_WB_272162,ASSET_WB_272162,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Auchandi, North (water_body)"
BEN_AUTO_ASSET_WB_272163,ASSET_WB_272163,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Auchandi, North (water_body)"
BEN_AUTO_ASSET_WB_272164,ASSET_WB_272164,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bajit Pur Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272165,ASSET_WB_272165,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bajit Pur Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272166,ASSET_WB_272166,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bajit Pur Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272167,ASSET_WB_272167,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bajit Pur Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272168,ASSET_WB_272168,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272169,ASSET_WB_272169,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272170,ASSET_WB_272170,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272171,ASSET_WB_272171,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272172,ASSET_WB_272172,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272173,ASSET_WB_272173,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272174,ASSET_WB_272174,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272175,ASSET_WB_272175,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bankner, North (water_body)"
BEN_AUTO_ASSET_WB_272176,ASSET_WB_272176,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Barwala, North (water_body)"
BEN_AUTO_ASSET_WB_272177,ASSET_WB_272177,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Barwala, North (water_body)"
BEN_AUTO_ASSET_WB_272178,ASSET_WB_272178,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Barwala, North (water_body)"
BEN_AUTO_ASSET_WB_272179,ASSET_WB_272179,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Barwala, North (water_body)"
BEN_AUTO_ASSET_WB_272180,ASSET_WB_272180,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Barwala, North (water_body)"
BEN_AUTO_ASSET_WB_272181,ASSET_WB_272181,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Barwala, North (water_body)"
BEN_AUTO_ASSET_WB_272182,ASSET_WB_272182,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272183,ASSET_WB_272183,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272184,ASSET_WB_272184,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272185,ASSET_WB_272185,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272186,ASSET_WB_272186,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272187,ASSET_WB_272187,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272188,ASSET_WB_272188,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272189,ASSET_WB_272189,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272190,ASSET_WB_272190,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bawana, North (water_body)"
BEN_AUTO_ASSET_WB_272191,ASSET_WB_272191,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bhorgarh, North (water_body)"
BEN_AUTO_ASSET_WB_272192,ASSET_WB_272192,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Bhorgarh, North (water_body)"
BEN_AUTO_ASSET_WB_272193,ASSET_WB_272193,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dariya Purkalan, North (water_body)"
BEN_AUTO_ASSET_WB_272194,ASSET_WB_272194,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dariya Purkalan, North (water_body)"
BEN_AUTO_ASSET_WB_272195,ASSET_WB_272195,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dariya Purkalan, North (water_body)"
BEN_AUTO_ASSET_WB_272196,ASSET_WB_272196,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dariya Purkalan, North (water_body)"
BEN_AUTO_ASSET_WB_272197,ASSET_WB_272197,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dariya Purkalan, North (water_body)"
BEN_AUTO_ASSET_WB_272198,ASSET_WB_272198,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ghoga, North (water_body)"
BEN_AUTO_ASSET_WB_272199,ASSET_WB_272199,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ghoga, North (water_body)"
BEN_AUTO_ASSET_WB_272200,ASSET_WB_272200,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Harevali, North (water_body)"
BEN_AUTO_ASSET_WB_272201,ASSET_WB_272201,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Harevali, North (water_body)"
BEN_AUTO_ASSET_WB_272202,ASSET_WB_272202,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Harevali, North (water_body)"
BEN_AUTO_ASSET_WB_272203,ASSET_WB_272203,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Harevali, North (water_body)"
BEN_AUTO_ASSET_WB_272204,ASSET_WB_272204,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Harevali, North (water_body)"
BEN_AUTO_ASSET_WB_272205,ASSET_WB_272205,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Holambi Kalan, North (water_body)"
BEN_AUTO_ASSET_WB_272206,ASSET_WB_272206,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Holambi Kalan, North (water_body)"
BEN_AUTO_ASSET_WB_272207,ASSET_WB_272207,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Holambi Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272208,ASSET_WB_272208,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Holambi Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272209,ASSET_WB_272209,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Katewara, North (water_body)"
BEN_AUTO_ASSET_WB_272210,ASSET_WB_272210,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Katewara, North (water_body)"
BEN_AUTO_ASSET_WB_272211,ASSET_WB_272211,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Katewara, North (water_body)"
BEN_AUTO_ASSET_WB_272212,ASSET_WB_272212,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Katewara, North (water_body)"
BEN_AUTO_ASSET_WB_272213,ASSET_WB_272213,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Katewara, North (water_body)"
BEN_AUTO_ASSET_WB_272214,ASSET_WB_272214,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khera Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272215,ASSET_WB_272215,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khera Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272216,ASSET_WB_272216,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272217,ASSET_WB_272217,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272218,ASSET_WB_272218,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272219,ASSET_WB_272219,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272220,ASSET_WB_272220,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272221,ASSET_WB_272221,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272222,ASSET_WB_272222,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272223,ASSET_WB_272223,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272224,ASSET_WB_272224,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272225,ASSET_WB_272225,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272226,ASSET_WB_272226,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Lam Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272227,ASSET_WB_272227,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mamoor Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272228,ASSET_WB_272228,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mamoor Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272229,ASSET_WB_272229,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mamoor Pur, North (water_body)"
BEN_AUTO_ASSET_WB_272230,ASSET_WB_272230,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mungeshp Ur, North (water_body)"
BEN_AUTO_ASSET_WB_272231,ASSET_WB_272231,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mungeshp Ur, North (water_body)"
BEN_AUTO_ASSET_WB_272232,ASSET_WB_272232,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mungeshp Ur, North (water_body)"
BEN_AUTO_ASSET_WB_272233,ASSET_WB_272233,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mungeshp Ur, North (water_body)"
BEN_AUTO_ASSET_WB_272234,ASSET_WB_272234,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mungeshp Ur, North (water_body)"
BEN_AUTO_ASSET_WB_272235,ASSET_WB_272235,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Nangal Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272236,ASSET_WB_272236,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Nangal Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272237,ASSET_WB_272237,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Nangal Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272238,ASSET_WB_272238,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Nangal Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272239,ASSET_WB_272239,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Nangal Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272240,ASSET_WB_272240,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Nangal Thakran, North (water_body)"
BEN_AUTO_ASSET_WB_272241,ASSET_WB_272241,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Narela, North (water_body)"
BEN_AUTO_ASSET_WB_272242,ASSET_WB_272242,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Narela, North (water_body)"
BEN_AUTO_ASSET_WB_272243,ASSET_WB_272243,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Narela, North (water_body)"
BEN_AUTO_ASSET_WB_272244,ASSET_WB_272244,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Naya Bans, North (water_body)"
BEN_AUTO_ASSET_WB_272245,ASSET_WB_272245,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Naya Bans, North (water_body)"
BEN_AUTO_ASSET_WB_272246,ASSET_WB_272246,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Naya Bans, North (water_body)"
BEN_AUTO_ASSET_WB_272247,ASSET_WB_272247,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Naya Bans, North (water_body)"
BEN_AUTO_ASSET_WB_272248,ASSET_WB_272248,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Naya Bans, North (water_body)"
BEN_AUTO_ASSET_WB_272249,ASSET_WB_272249,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Pehlad Pur Bangar, North (water_body)"
BEN_AUTO_ASSET_WB_272250,ASSET_WB_272250,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pehlad Pur Bangar, North (water_body)"
BEN_AUTO_ASSET_WB_272251,ASSET_WB_272251,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pehlad Pur Bangar, North (water_body)"
BEN_AUTO_ASSET_WB_272252,ASSET_WB_272252,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pooth Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272253,ASSET_WB_272253,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pooth Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272254,ASSET_WB_272254,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Sanoth, North (water_body)"
BEN_AUTO_ASSET_WB_272255,ASSET_WB_272255,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Sultanpur Dabas, North (water_body)"
BEN_AUTO_ASSET_WB_272256,ASSET_WB_272256,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Sultanpur Dabas, North (water_body)"
BEN_AUTO_ASSET_WB_272257,ASSET_WB_272257,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Sultanpur Dabas, North (water_body)"
BEN_AUTO_ASSET_WB_272258,ASSET_WB_272258,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Tikri Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272259,ASSET_WB_272259,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Reservoir — Tikri Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272260,ASSET_WB_272260,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Tikri Khurd, North (water_body)"
BEN_AUTO_ASSET_WB_272261,ASSET_WB_272261,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Badar Pur Khadar, North East (water_body)"
BEN_AUTO_ASSET_WB_272262,ASSET_WB_272262,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Baqiabad, North East (water_body)"
BEN_AUTO_ASSET_WB_272263,ASSET_WB_272263,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Bihari Pur, North East (water_body)"
BEN_AUTO_ASSET_WB_272264,ASSET_WB_272264,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Jeevanpur/Johripur, North East (water_body)"
BEN_AUTO_ASSET_WB_272265,ASSET_WB_272265,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Jeevanpur/Johripur, North East (water_body)"
BEN_AUTO_ASSET_WB_272266,ASSET_WB_272266,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Karawal Nagar, North East (water_body)"
BEN_AUTO_ASSET_WB_272267,ASSET_WB_272267,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Karawal Nagar, North East (water_body)"
BEN_AUTO_ASSET_WB_272268,ASSET_WB_272268,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pur Delhi, North East (water_body)"
BEN_AUTO_ASSET_WB_272269,ASSET_WB_272269,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Pur Shahdara, North East (water_body)"
BEN_AUTO_ASSET_WB_272270,ASSET_WB_272270,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Sabhapur Delhi, North East (water_body)"
BEN_AUTO_ASSET_WB_272271,ASSET_WB_272271,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Sabhapur Delhi, North East (water_body)"
BEN_AUTO_ASSET_WB_272272,ASSET_WB_272272,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Sabhapur Shahdara, North East (water_body)"
BEN_AUTO_ASSET_WB_272273,ASSET_WB_272273,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Sadat Pur Gujran, North East (water_body)"
BEN_AUTO_ASSET_WB_272274,ASSET_WB_272274,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Sadat Pur Musalman, North East (water_body)"
BEN_AUTO_ASSET_WB_272275,ASSET_WB_272275,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Garhi Mando, North East (water_body)"
BEN_AUTO_ASSET_WB_272276,ASSET_WB_272276,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Garhi Mando, North East (water_body)"
BEN_AUTO_ASSET_WB_272277,ASSET_WB_272277,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ghogda Chauhan Khadar, North East (water_body)"
BEN_AUTO_ASSET_WB_272278,ASSET_WB_272278,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ghogda Gujran Bangar, North East (water_body)"
BEN_AUTO_ASSET_WB_272279,ASSET_WB_272279,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ghogda Gujran Bangar, North East (water_body)"
BEN_AUTO_ASSET_WB_272280,ASSET_WB_272280,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ghogda Gujran Bangar, North East (water_body)"
BEN_AUTO_ASSET_WB_272281,ASSET_WB_272281,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ghogda Gujran Bangar, North East (water_body)"
BEN_AUTO_ASSET_WB_272282,ASSET_WB_272282,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ghogda Gujran Khadar, North East (water_body)"
BEN_AUTO_ASSET_WB_272283,ASSET_WB_272283,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khajuri Khas, North East (water_body)"
BEN_AUTO_ASSET_WB_272284,ASSET_WB_272284,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Mirpur Turk, North East (water_body)"
BEN_AUTO_ASSET_WB_272285,ASSET_WB_272285,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Gokal Pur, North East (water_body)"
BEN_AUTO_ASSET_WB_272286,ASSET_WB_272286,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Gokal Pur, North East (water_body)"
BEN_AUTO_ASSET_WB_272287,ASSET_WB_272287,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Khanpur Dhani, North East (water_body)"
BEN_AUTO_ASSET_WB_272288,ASSET_WB_272288,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Zailuddinpur, North East (water_body)"
BEN_AUTO_ASSET_WB_272289,ASSET_WB_272289,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Budhan Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272290,ASSET_WB_272290,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Budhan Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272291,ASSET_WB_272291,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Budhan Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272292,ASSET_WB_272292,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Budhan Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272293,ASSET_WB_272293,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Budhan Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272294,ASSET_WB_272294,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Budhan Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272295,ASSET_WB_272295,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Chand Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272296,ASSET_WB_272296,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Chand Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272297,ASSET_WB_272297,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Chand Pur Majra, North West (water_body)"
BEN_AUTO_ASSET_WB_272298,ASSET_WB_272298,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Garhi Rindhala, North West (water_body)"
BEN_AUTO_ASSET_WB_272299,ASSET_WB_272299,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Garhi Rindhala, North West (water_body)"
BEN_AUTO_ASSET_WB_272300,ASSET_WB_272300,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ghewra, North West (water_body)"
BEN_AUTO_ASSET_WB_272301,ASSET_WB_272301,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ghewra, North West (water_body)"
BEN_AUTO_ASSET_WB_272302,ASSET_WB_272302,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ghewra, North West (water_body)"
BEN_AUTO_ASSET_WB_272303,ASSET_WB_272303,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhatkhor, North West (water_body)"
BEN_AUTO_ASSET_WB_272304,ASSET_WB_272304,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhatkhor, North West (water_body)"
BEN_AUTO_ASSET_WB_272305,ASSET_WB_272305,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhatkhor, North West (water_body)"
BEN_AUTO_ASSET_WB_272306,ASSET_WB_272306,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jonti, North West (water_body)"
BEN_AUTO_ASSET_WB_272307,ASSET_WB_272307,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jonti, North West (water_body)"
