region_id,name,type,parent_region_id,population,lat,lon
GEO_IN_AP_248115,Dharmavaram,city,GEO_IN_AP,,,
GEO_IN_AP_253169,Dhone(M),city,GEO_IN_AP,,,
GEO_IN_AP_251797,Gooty,city,GEO_IN_AP,,,
GEO_IN_AP_251747,Gudivada,city,GEO_IN_AP,,,
GEO_IN_AP_263068,Gudur,city,GEO_IN_AP,,,
GEO_IN_AP_248113,Guntakal,city,GEO_IN_AP,,,
GEO_IN_AP_248118,Hindupur,city,GEO_IN_AP,,,
GEO_IN_AP_251696,Ichapuram,city,GEO_IN_AP,,,
GEO_IN_AP_277319,Jaggiahpet,city,GEO_IN_AP,,,
GEO_IN_AP_257906,Jangareddygudem,city,GEO_IN_AP,,,
GEO_IN_AP_248116,Kadiri,city,GEO_IN_AP,,,
GEO_IN_AP_251799,Kalyandurg,city,GEO_IN_AP,,,
GEO_IN_AP_251768,Kandukur,city,GEO_IN_AP,,,
GEO_IN_AP_253295,Kanigiri,city,GEO_IN_AP,,,
GEO_IN_AP_251770,Kavali,city,GEO_IN_AP,,,
GEO_IN_AP_296264,Kondapalli,city,GEO_IN_AP,,,
GEO_IN_AP_251736,Kovvur,city,GEO_IN_AP,,,
GEO_IN_AP_296257,Kuppam,city,GEO_IN_AP,,,
GEO_IN_AP_251751,Macherla,city,GEO_IN_AP,,,
GEO_IN_AP_248119,Madanapalli,city,GEO_IN_AP,,,
GEO_IN_AP_251732,Mandapeta,city,GEO_IN_AP,,,
GEO_IN_AP_251762,Markapur,city,GEO_IN_AP,,,
GEO_IN_AP_253297,Mydukur,city,GEO_IN_AP,,,
GEO_IN_AP_248125,Nagari,city,GEO_IN_AP,,,
GEO_IN_AP_257831,Naidupeta,city,GEO_IN_AP,,,
GEO_IN_AP_254922,Nandigama,city,GEO_IN_AP,,,
GEO_IN_AP_253273,Nandikotkur,city,GEO_IN_AP,,,
GEO_IN_AP_251795,Nandyal,city,GEO_IN_AP,,,
GEO_IN_AP_251742,Narasapur,city,GEO_IN_AP,,,
GEO_IN_AP_251755,Narasaraopeta,city,GEO_IN_AP,,,
GEO_IN_AP_251716,Narsipatnam,city,GEO_IN_AP,,,
GEO_IN_AP_251737,Nidadavole,city,GEO_IN_AP,,,
GEO_IN_AP_251745,Nuzvid,city,GEO_IN_AP,,,
GEO_IN_AP_251743,Palacole,city,GEO_IN_AP,,,
GEO_IN_AP_248123,Palamaner,city,GEO_IN_AP,,,
GEO_IN_AP_251695,Palasa Kasibugga,city,GEO_IN_AP,,,
GEO_IN_AP_251701,Parvathipuram,city,GEO_IN_AP,,,
GEO_IN_AP_251749,Pedana,city,GEO_IN_AP,,,
GEO_IN_AP_251724,Peddapuram,city,GEO_IN_AP,,,
GEO_IN_AP_253167,Piduguralla,city,GEO_IN_AP,,,
GEO_IN_AP_251728,Pithapuram,city,GEO_IN_AP,,,
GEO_IN_AP_251759,Ponnuru,city,GEO_IN_AP,,,
GEO_IN_AP_251778,Proddatur,city,GEO_IN_AP,,,
GEO_IN_AP_253101,Pulivendula,city,GEO_IN_AP,,,
GEO_IN_AP_248120,Punganur,city,GEO_IN_AP,,,
GEO_IN_AP_253254,Puttaparthi,city,GEO_IN_AP,,,
GEO_IN_AP_248126,Puttur,city,GEO_IN_AP,,,
GEO_IN_AP_251698,Rajam,city,GEO_IN_AP,,,
GEO_IN_AP_253102,Rajampet,city,GEO_IN_AP,,,
GEO_IN_AP_251733,Ramachandrapuram,city,GEO_IN_AP,,,
GEO_IN_AP_251786,Rayachoti,city,GEO_IN_AP,,,
GEO_IN_AP_248117,Rayadurg,city,GEO_IN_AP,,,
GEO_IN_AP_251761,Repalle,city,GEO_IN_AP,,,
GEO_IN_AP_251703,Salur,city,GEO_IN_AP,,,
GEO_IN_AP_251727,Samalkot,city,GEO_IN_AP,,,
GEO_IN_AP_251753,Sattenapalle,city,GEO_IN_AP,,,
GEO_IN_AP_248124,Srikalahasti,city,GEO_IN_AP,,,
GEO_IN_AP_253227,Sullurupeta,city,GEO_IN_AP,,,
GEO_IN_AP_251738,Tadepalligudem,city,GEO_IN_AP,,,
GEO_IN_AP_248114,Tadipatri,city,GEO_IN_AP,,,
GEO_IN_AP_251740,Tanuku,city,GEO_IN_AP,,,
GEO_IN_AP_251758,Tenali,city,GEO_IN_AP,,,
GEO_IN_AP_251722,Tuni,city,GEO_IN_AP,,,
GEO_IN_AP_251774,Venkatagiri,city,GEO_IN_AP,,,
GEO_IN_AP_251754,Vinukonda,city,GEO_IN_AP,,,
GEO_IN_AP_258054,Yelamanchili,city,GEO_IN_AP,,,
GEO_IN_AP_251787,Yemmiganur,city,GEO_IN_AP,,,
GEO_IN_AP_299612,Ysr Tadigadapa,city,GEO_IN_AP,,,
GEO_IN_AP_296256,Akiveedu,city,GEO_IN_AP,,,
GEO_IN_AP_299713,Alluru,city,GEO_IN_AP,,,
GEO_IN_AP_296260,Bethamcherla,city,GEO_IN_AP,,,
GEO_IN_AP_299714,B Kothakota,city,GEO_IN_AP,,,
GEO_IN_AP_296328,Buchireddypalem,city,GEO_IN_AP,,,
GEO_IN_AP_299715,Chinthalapudi,city,GEO_IN_AP,,,
GEO_IN_AP_296261,Dachepalli,city,GEO_IN_AP,,,
GEO_IN_AP_296263,Darsi,city,GEO_IN_AP,,,
GEO_IN_AP_257869,Giddalur,city,GEO_IN_AP,,,
GEO_IN_AP_277316,Gollaprolu,city,GEO_IN_AP,,,
GEO_IN_AP_251773,Gudur (Kurnool),city,GEO_IN_AP,,,
GEO_IN_AP_296262,Gurajala,city,GEO_IN_AP,,,
GEO_IN_AP_251780,Jammalamadugu,city,GEO_IN_AP,,,
GEO_IN_AP_296259,Kamalapuram,city,GEO_IN_AP,,,
GEO_IN_AP_253253,Madakasira,city,GEO_IN_AP,,,
GEO_IN_AP_277315,Mummidivaram,city,GEO_IN_AP,,,
GEO_IN_AP_251711,Nellimarla,city,GEO_IN_AP,,,
GEO_IN_AP_257967,Palakonda,city,GEO_IN_AP,,,
GEO_IN_AP_253252,Pamidi,city,GEO_IN_AP,,,
GEO_IN_AP_296250,Penukonda,city,GEO_IN_AP,,,
GEO_IN_AP_299716,Podili,city,GEO_IN_AP,,,
GEO_IN_AP_254924,Tiruvuru,city,GEO_IN_AP,,,
GEO_IN_AP_254923,Vuyyuru,city,GEO_IN_AP,,,
GEO_IN_AP_277317,Yeleswaram,city,GEO_IN_AP,,,
GEO_IN_AP_251781,Yerraguntla,city,GEO_IN_AP,,,
GEO_IN_AP_251770_W55498,Kavali (M) - Ward No.5,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_251737_W58129,Nidadavole (M) - Ward No.13,ward,GEO_IN_AP_251737,,,
GEO_IN_AP_251762_W51817,Markapur (M) - Ward No.10,ward,GEO_IN_AP_251762,,,
GEO_IN_AP_296259_W2308012,Election Ward No.1,ward,GEO_IN_AP_296259,,,
GEO_IN_AP_251761_W2248,Repalle (M) - Ward No.20,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_251756_W55705,Chilakaluripet (M) - Ward No.25,ward,GEO_IN_AP_251756,,,
GEO_IN_AP_251733_W54522,Ramachandrapuram (M) - Ward No.13,ward,GEO_IN_AP_251733,,,
GEO_IN_AP_251789_W52342,Kurnool Ward No. 9,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_248112_W1297295,Anantapur Ward No. 40,ward,GEO_IN_AP_248112,,,
GEO_IN_AP_251749_W1297744,Pedana (NP) - Ward No. 22,ward,GEO_IN_AP_251749,,,
GEO_IN_AP_251778_W3975,Bodhan (M) - Ward No.35,ward,GEO_IN_AP_251778,,,
GEO_IN_AP_253297_W109,Mydukur (M) - Ward No.18,ward,GEO_IN_AP_253297,,,
GEO_IN_AP_251795_W52901,Nandyal (M) - Ward No.7,ward,GEO_IN_AP_251795,,,
GEO_IN_AP_253102_W3046153,Rajampet Ward No.26,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_251753_W1509,Sattenapalle (M) - Ward No.26,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_251756_W3046054,Chilakaluripet (M) - Ward No.37,ward,GEO_IN_AP_251756,,,
GEO_IN_AP_251722_W54037,Tuni (M) - Ward No.4,ward,GEO_IN_AP_251722,,,
GEO_IN_AP_251731_W58045,Kakinada (M) - Ward No.47,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_253102_W52156,Rajampet Ward No.3,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_248124_W55630,Srikalahasti (M) - Ward No.15,ward,GEO_IN_AP_248124,,,
GEO_IN_AP_257869_W126502,Giddalur-Ward No.12,ward,GEO_IN_AP_257869,,,
GEO_IN_AP_299714_W3045698,Ward No 18,ward,GEO_IN_AP_299714,,,
GEO_IN_AP_251772_W51888,Nellore (M) - Ward No.25,ward,GEO_IN_AP_251772,,,
GEO_IN_AP_251750_W3045993,Machilipatnam Ward No.43,ward,GEO_IN_AP_251750,,,
GEO_IN_AP_253297_W644,Mydukur (M) - Ward No.4,ward,GEO_IN_AP_253297,,,
GEO_IN_AP_248121_W126545,Tirupati - Ward No.31,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_248122_W126544,Chittoor - Ward No.33,ward,GEO_IN_AP_248122,,,
GEO_IN_AP_251747_W54861,Gudivada (M) - Ward No.2,ward,GEO_IN_AP_251747,,,
GEO_IN_AP_248115_W1297390,Dharmavaram Ward No. 37,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_248115_W53315,Dharmavaram (M) - Ward No.1,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_248117_W53057,Rayadurg (M) - Ward No.6,ward,GEO_IN_AP_248117,,,
GEO_IN_AP_248111_W489,Ward No.25,ward,GEO_IN_AP_248111,,,
GEO_IN_AP_248125_W53629,Nagari (CT) - Ward No.15,ward,GEO_IN_AP_248125,,,
GEO_IN_AP_296259_W2308017,Election Ward No.6,ward,GEO_IN_AP_296259,,,
GEO_IN_AP_277319_W1297817,Jaggaiahpet Ward No. 3,ward,GEO_IN_AP_277319,,,
GEO_IN_AP_251787_W1297620,Yemmiganur Ward No. 25,ward,GEO_IN_AP_251787,,,
GEO_IN_AP_251755_W1718,Narasaraopet (M) - Ward No.32,ward,GEO_IN_AP_251755,,,
GEO_IN_AP_251731_W58031,Kakinada (M) - Ward No.40,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_251758_W51655,Tenali (M) - Ward No.28,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_253274_W162502,Chimakurthy Ward No 9,ward,GEO_IN_AP_253274,,,
GEO_IN_AP_251760_W51694,Bapatla (M) - Ward No.11,ward,GEO_IN_AP_251760,,,
GEO_IN_AP_253102_W52188,Rajampet Ward No.19,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_253254_W363,Ward No. 5,ward,GEO_IN_AP_253254,,,
GEO_IN_AP_248113_W1297415,Ward No 29,ward,GEO_IN_AP_248113,,,
GEO_IN_AP_251766_W55433,Ongole (M) - Ward No.33,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_253167_W54926,Piduguralla M Ward No 7,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_251719_W54008,Visakhapatnam (M Corp.) - Ward No.66,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_248113_W55570,Guntakal (M) - Ward No.3,ward,GEO_IN_AP_248113,,,
GEO_IN_AP_251758_W51632,Tenali (M) - Ward No.5,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_277316_W1297374,Gollaprolu Ward No. 11,ward,GEO_IN_AP_277316,,,
GEO_IN_AP_296261_W2307974,Election Ward No.14,ward,GEO_IN_AP_296261,,,
GEO_IN_AP_251747_W54863,Gudivada (M) - Ward No.4,ward,GEO_IN_AP_251747,,,
GEO_IN_AP_248114_W53094,Tadpatri (M) - Ward No.16,ward,GEO_IN_AP_248114,,,
GEO_IN_AP_251719_W53504,Visakhapatnam (M Corp.) - Ward No.19,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_251746_W58218,Vijayawada (M Corp.) - Ward No.25,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_257831_W162487,Naidupet Ward No. 16,ward,GEO_IN_AP_257831,,,
GEO_IN_AP_251695_W1297672,Palasakasibugga Ward No. 23,ward,GEO_IN_AP_251695,,,
GEO_IN_AP_251758_W2236,Tenali (M) - Ward No.33,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_251774_W52029,Venkatagiri (CT) - Ward No.10,ward,GEO_IN_AP_251774,,,
GEO_IN_AP_253274_W162497,Chimakurthy Ward No 4,ward,GEO_IN_AP_253274,,,
GEO_IN_AP_251700_W56990,Srikakulam (M) - Ward No.6,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_251751_W2491,Macherla (M) - Ward No. 29,ward,GEO_IN_AP_251751,,,
GEO_IN_AP_251709_W1297986,Vizianagaram Ward No. 33,ward,GEO_IN_AP_251709,,,
GEO_IN_AP_251789_W1297551,Kurnool Ward No. 37,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_251756_W55712,Chilakaluripet (M) - Ward No.32,ward,GEO_IN_AP_251756,,,
GEO_IN_AP_248115_W53346,Dharmavaram (M) - Ward No.32,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_251719_W1297922,Visakhapatnam (M Corp.) - Ward No.75,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_296257_W2308107,Election Ward No.21,ward,GEO_IN_AP_296257,,,
GEO_IN_AP_296262_W2307990,Election Ward No.10,ward,GEO_IN_AP_296262,,,
GEO_IN_AP_296261_W2307972,Election Ward No.12,ward,GEO_IN_AP_296261,,,
GEO_IN_AP_296260_W2308049,Election Ward No.18,ward,GEO_IN_AP_296260,,,
GEO_IN_AP_251698_W56975,Rajam (CT) - Ward No.18,ward,GEO_IN_AP_251698,,,
GEO_IN_AP_251789_W1297561,Kurnool Ward No. 47,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_251731_W58027,Kakinada (M) - Ward No.38,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_296263_W2308072,Election Ward No.6,ward,GEO_IN_AP_296263,,,
GEO_IN_AP_296250_W2309877,Election Ward No.16,ward,GEO_IN_AP_296250,,,
GEO_IN_AP_253102_W52162,Rajampet Ward No.6,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_263068_W3046069,Gudurnlr Ward No. 34,ward,GEO_IN_AP_263068,,,
GEO_IN_AP_257967_W127803,Ward,ward,GEO_IN_AP_257967,,,
GEO_IN_AP_251761_W51806,Repalle (M) - Ward No.15,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_248120_W56049,Punganur (NP) - Ward No.16,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_248126_W53656,Puttur (CT) - Ward No.9,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_248112_W53288,Anantapur (M) - Ward No.6,ward,GEO_IN_AP_248112,,,
GEO_IN_AP_251780_W52092,Jammalamadugu (CT) - Ward No.20,ward,GEO_IN_AP_251780,,,
GEO_IN_AP_257967_W127815,Ward,ward,GEO_IN_AP_257967,,,
GEO_IN_AP_251719_W1297921,Visakhapatnam (M Corp.) - Ward No.74,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_251789_W1297540,Kurnool Ward No. 26,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_253167_W54928,Piduguralla M Ward No 8,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_253101_W2182,Pulivendula (M) - Ward No.25,ward,GEO_IN_AP_253101,,,
GEO_IN_AP_251719_W53525,Visakhapatnam (M Corp.) - Ward No.40,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_253102_W52190,Rajampet Ward No.20,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_258033_W160759,Atmakurnlr Ward No 8,ward,GEO_IN_AP_258033,,,
GEO_IN_AP_299713_W3045669,Ward No 9,ward,GEO_IN_AP_299713,,,
GEO_IN_AP_251766_W55448,Ongole (M) - Ward No.48,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_251728_W1297568,Pithapuram Ward No.17,ward,GEO_IN_AP_251728,,,
GEO_IN_AP_251736_W54562,Kovvur (NP) - Ward No.1,ward,GEO_IN_AP_251736,,,
GEO_IN_AP_251695_W1297674,Palasakasibugga Ward No. 25,ward,GEO_IN_AP_251695,,,
GEO_IN_AP_251753_W55164,Sattenapalle (M) - Ward No.11,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_251782_W2560,35th Division,ward,GEO_IN_AP_251782,,,
GEO_IN_AP_251747_W54877,Gudivada (M) - Ward No.18,ward,GEO_IN_AP_251747,,,
GEO_IN_AP_248123_W53692,Palamaner - Ward No.14,ward,GEO_IN_AP_248123,,,
GEO_IN_AP_251733_W54536,Ramachandrapuram (M) - Ward No.27,ward,GEO_IN_AP_251733,,,
GEO_IN_AP_253274_W162503,Chimakurthy Ward No 10,ward,GEO_IN_AP_253274,,,
GEO_IN_AP_248117_W53059,Rayadurg (M) - Ward No.8,ward,GEO_IN_AP_248117,,,
GEO_IN_AP_251753_W55172,Sattenapalle (M) - Ward No.15,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_251719_W53520,Visakhapatnam (M Corp.) - Ward No.35,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_277315_W1297499,Mummidivaram Ward No.7,ward,GEO_IN_AP_277315,,,
GEO_IN_AP_251733_W54523,Ramachandrapuram (M) - Ward No.14,ward,GEO_IN_AP_251733,,,
GEO_IN_AP_296261_W2307975,Election Ward No.15,ward,GEO_IN_AP_296261,,,
GEO_IN_AP_251753_W55146,Sattenapalle (M) - Ward No.2,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_248116_W53357,Kadiri (M) - Ward No.11,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_253270_W1297359,Atmakurknl Ward No. 16,ward,GEO_IN_AP_253270,,,
GEO_IN_AP_248119_W55668,Madanapalle (M) - Ward No.11,ward,GEO_IN_AP_248119,,,
GEO_IN_AP_248116_W1297441,Kadiri Ward No 35,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_251762_W126613,Markapur M-Ward.15,ward,GEO_IN_AP_251762,,,
GEO_IN_AP_251731_W58017,Kakinada (M) - Ward No.33,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_251754_W55163,Vinukonda M Ward No 10,ward,GEO_IN_AP_251754,,,
GEO_IN_AP_253167_W54922,Piduguralla M Ward No 5,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_299612_W3045648,Ward No 26,ward,GEO_IN_AP_299612,,,
GEO_IN_AP_251750_W1297843,Machilipatnam Ward No.34,ward,GEO_IN_AP_251750,,,
GEO_IN_AP_251700_W56991,Srikakulam (M) - Ward No.7,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_248126_W3046141,Puttur (CT) - Ward No.25,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_251751_W2485,Macherla (M) - Ward No. 26,ward,GEO_IN_AP_251751,,,
GEO_IN_AP_251724_W54059,Peddapuram (M) - Ward No.12,ward,GEO_IN_AP_251724,,,
GEO_IN_AP_251772_W51884,Nellore (M) - Ward No.21,ward,GEO_IN_AP_251772,,,
GEO_IN_AP_251797_W96,Gooty (CT) - Ward No.14,ward,GEO_IN_AP_251797,,,
GEO_IN_AP_251738_W54580,Tadepalligudem (M) - Ward No.3,ward,GEO_IN_AP_251738,,,
GEO_IN_AP_248118_W1297399,Hindupur Ward No 36,ward,GEO_IN_AP_248118,,,
GEO_IN_AP_299715_W3045707,Ward No 7,ward,GEO_IN_AP_299715,,,
GEO_IN_AP_251795_W53021,Nandyal (M) - Ward No.19,ward,GEO_IN_AP_251795,,,
GEO_IN_AP_251728_W57475,Pithapuram (M) - Ward No.4,ward,GEO_IN_AP_251728,,,
GEO_IN_AP_248112_W53285,Anantapur (M) - Ward No.3,ward,GEO_IN_AP_248112,,,
GEO_IN_AP_248120_W56031,Punganur (NP) - Ward No.7,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_251778_W2069,Bodhan (M) - Ward No.26,ward,GEO_IN_AP_251778,,,
GEO_IN_AP_251759_W51673,Ponnur (M) - Ward No.15,ward,GEO_IN_AP_251759,,,
GEO_IN_AP_248115_W53328,Dharmavaram (M) - Ward No.14,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_248126_W53669,Puttur (CT) - Ward No.22,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_251740_W54641,Tanuku (M) - Ward No.17,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_248122_W56036,Chittoor - Ward No.9,ward,GEO_IN_AP_248122,,,
GEO_IN_AP_251770_W55506,Maddurupadu (OG) (Part) - Ward No.13,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_251702_W52765,Bobbili (M) - Ward No.19,ward,GEO_IN_AP_251702,,,
GEO_IN_AP_251766_W55437,Ongole (M) - Ward No.37,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_248121_W126562,Tirupati - Ward No.40,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_251719_W53521,Visakhapatnam (M Corp.) - Ward No.36,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_251763_W55369,Chirala (M) - Ward No.8,ward,GEO_IN_AP_251763,,,
GEO_IN_AP_251740_W54648,Tanuku (M) - Ward No.24,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_251753_W126651,Sattenapalli Ward No 30,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_251792_W52859,Adoni (M) - Ward No.21,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_251778_W484,Bodhan (M) - Ward No.23,ward,GEO_IN_AP_251778,,,
GEO_IN_AP_251766_W55427,Ongole (M) - Ward No.27,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_296328_W2323507,Election Ward No.19,ward,GEO_IN_AP_296328,,,
GEO_IN_AP_251745_W54843,Nuzvid (M) - Ward No.9,ward,GEO_IN_AP_251745,,,
GEO_IN_AP_296261_W2307963,Election Ward No.3,ward,GEO_IN_AP_296261,,,
GEO_IN_AP_296264_W2331465,Election Ward No.3,ward,GEO_IN_AP_296264,,,
GEO_IN_AP_253101_W3658,Pulivendula (M) - Ward No.16,ward,GEO_IN_AP_253101,,,
GEO_IN_AP_257906_W3046079,Jangareddigudem Ward No 26,ward,GEO_IN_AP_257906,,,
GEO_IN_AP_251766_W55420,Ongole (M) - Ward No.20,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_251746_W58186,Vijayawada (M Corp.) - Ward No.9,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_251702_W52764,Bobbili (M) - Ward No.18,ward,GEO_IN_AP_251702,,,
GEO_IN_AP_248119_W126589,Madanapalli - Ward No.26,ward,GEO_IN_AP_248119,,,
GEO_IN_AP_248121_W53614,Tirupati - Ward No.22,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_253273_W1297604,Nandikotkur Ward No. 23,ward,GEO_IN_AP_253273,,,
GEO_IN_AP_251773_W52018,Guduru (R) (West) (OG) (Part) - Ward No.16,ward,GEO_IN_AP_251773,,,
GEO_IN_AP_248122_W126546,Chittoor - Ward No.34,ward,GEO_IN_AP_248122,,,
GEO_IN_AP_251768_W126605,Kandukur M-Ward.30,ward,GEO_IN_AP_251768,,,
GEO_IN_AP_248121_W126557,Tirupati - Ward No.37,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_251792_W1297519,Adoni Ward No. 33,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_251743_W54792,Palacole (M) - Ward No.17,ward,GEO_IN_AP_251743,,,
GEO_IN_AP_251733_W54528,Ramachandrapuram (M) - Ward No.19,ward,GEO_IN_AP_251733,,,
GEO_IN_AP_251700_W1297694,Srikakulam Ward No. 40,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_251755_W55212,Narasaraopet (R) (OG) (Part) - Ward No.23,ward,GEO_IN_AP_251755,,,
GEO_IN_AP_258054_W163306,Yelamanchili M Ward No 4,ward,GEO_IN_AP_258054,,,
GEO_IN_AP_257906_W161535,Jangareddigudem Ward No 09,ward,GEO_IN_AP_257906,,,
GEO_IN_AP_248120_W56063,Punganur (NP) - Ward No.23,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_296328_W2323491,Election Ward No.3,ward,GEO_IN_AP_296328,,,
GEO_IN_AP_251766_W55438,Ongole (M) - Ward No.38,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_248120_W56051,Punganur (NP) - Ward No.17,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_251758_W51630,Tenali (M) - Ward No.3,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_253167_W1297797,Piduguralla Ward No 30,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_248125_W53637,Nagari (CT) - Ward No.23,ward,GEO_IN_AP_248125,,,
GEO_IN_AP_251792_W52860,Adoni (M) - Ward No.22,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_251780_W52081,Jammalamadugu (CT) - Ward No.9,ward,GEO_IN_AP_251780,,,
GEO_IN_AP_251761_W2249,Repalle (M) - Ward No.21,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_251709_W1297989,Vizianagaram Ward No. 36,ward,GEO_IN_AP_251709,,,
GEO_IN_AP_296262_W2307997,Election Ward No.17,ward,GEO_IN_AP_296262,,,
GEO_IN_AP_296261_W2307968,Election Ward No.8,ward,GEO_IN_AP_296261,,,
GEO_IN_AP_296259_W2308027,Election Ward No.16,ward,GEO_IN_AP_296259,,,
GEO_IN_AP_251754_W3046166,Vinukonda Ward No.27,ward,GEO_IN_AP_251754,,,
GEO_IN_AP_251709_W52984,Vizianagaram (M) - Ward No.11,ward,GEO_IN_AP_251709,,,
GEO_IN_AP_251782_W52120,16th Division,ward,GEO_IN_AP_251782,,,
GEO_IN_AP_251742_W58147,Narasapur (M) - Ward No.13,ward,GEO_IN_AP_251742,,,
GEO_IN_AP_251739_W161466,Eluru Ward No 36,ward,GEO_IN_AP_251739,,,
GEO_IN_AP_296259_W2308029,Election Ward No.18,ward,GEO_IN_AP_296259,,,
GEO_IN_AP_251739_W161478,Eluru Ward No 42,ward,GEO_IN_AP_251739,,,
GEO_IN_AP_251781_W1297730,Yerraguntla Ward No. 11,ward,GEO_IN_AP_251781,,,
GEO_IN_AP_251751_W54927,Macherla (M) - Ward No.8,ward,GEO_IN_AP_251751,,,
GEO_IN_AP_248117_W53058,Rayadurg (M) - Ward No.7,ward,GEO_IN_AP_248117,,,
GEO_IN_AP_253167_W1297790,Piduguralla Ward No 23,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_257868_W126450,Addanki-Ward No-1,ward,GEO_IN_AP_257868,,,
GEO_IN_AP_251740_W54625,Tanuku (M) - Ward No.1,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_248113_W1297411,Ward No 25,ward,GEO_IN_AP_248113,,,
GEO_IN_AP_251725_W57235,Rajahmundry (M Corp.) - Ward No.39,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251700_W57003,Patha Srikakulam (R) (OG) (Part) - Ward No.19,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_277316_W1297376,Gollaprolu Ward No. 13,ward,GEO_IN_AP_277316,,,
GEO_IN_AP_251750_W54888,Machilipatnam (M) - Ward No.8,ward,GEO_IN_AP_251750,,,
GEO_IN_AP_251701_W52739,Parvathipuram (M) - Ward No.30,ward,GEO_IN_AP_251701,,,
GEO_IN_AP_251731_W57510,Kakinada (M) - Ward No.5,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_251770_W160840,Kavali M Ward No 34,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_263068_W1297630,Gudurnlr Ward No. 1,ward,GEO_IN_AP_263068,,,
GEO_IN_AP_251763_W126606,Chirala M-Ward.30,ward,GEO_IN_AP_251763,,,
